split_id,predictive_model_id,job_id,encoding_value_encoding,encoding_prefix_length,encoding_task_generation_type,labelling_type,labelling_attribute_name,clustering_method,predictive_model,evaluation_elapsed_time,evaluation_f1_score,evaluation_accuracy,evaluation_precision,evaluation_recall,evaluation_auc,evaluation_true_positive,evaluation_false_positive,evaluation_true_negative,evaluation_false_negative,hyperparameter_optimizer_performance_metric,hyperparameter_optimizer_max_evaluations
39,3,899,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.169948,0.665981765220866,0.666779814437656,0.668241842670879,0.666693509157881,0.763708656567711,6325.0,3361.0,5461.0,2529.0,,
44,2,1034,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.735469,0.1941638065774,0.343207063514668,0.18441995714723,0.204994726276751,0.501047580659231,0.0,0.0,9797.0,7758.0,,
44,1,994,complex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.780401,0.213868136843647,0.457419538592993,0.175703470307645,0.273212888299139,0.611176836941235,0.0,0.0,9797.0,7758.0,,
44,3,1014,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.617602,0.358182217022521,0.55807462261464,0.27903731130732,0.5,0.595991453260666,0.0,0.0,9797.0,7758.0,,
48,1,1174,simpleIndex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.206879,0.690965657471361,0.696990269291695,0.714162254238908,0.697245325399359,0.779861475590036,4926.0,1428.0,7394.0,3928.0,,
30,1,640,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.147494,0.558648787820748,0.604607899255867,0.629320124932491,0.586116760349005,0.602372910244694,3240.0,2282.0,985.0,481.0,,
24,3,594,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.360765,0.568592330036017,0.693848944591029,0.637089931784832,0.574998957437949,0.666059688077883,7475.0,2970.0,940.0,743.0,,
34,3,779,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.160525,0.430957543237817,0.646823125357756,0.537854066237462,0.505915553725911,0.445725737466944,4412.0,2319.0,108.0,149.0,,
6,142224,191,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:02.985754,0.245262933787524,0.570799383395728,0.203031371166725,0.309677419354839,0.483812040840974,0.0,0.0,5580.0,3502.0,auc,1000
13,209679,283,complex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:05.778852,0.657951820092466,0.666043507817811,0.657056042597752,0.661204426482797,0.730632576369031,2412.0,861.0,1507.0,1104.0,auc,1000
35,3,840,simpleIndex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.199585,0.459472192379136,0.616507255936675,0.547389761153314,0.51542245463872,0.469971161115509,7007.0,4109.0,470.0,542.0,,
8,666057,1218,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.553633,0.24918696249187,0.569478088526756,0.208792539663316,0.308960573476703,0.531043244106286,0.0,0.0,5580.0,3502.0,,
44,3,984,complex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.289525,0.348224138635713,0.534269768608516,0.267134884304258,0.5,0.58030432042459,0.0,0.0,8520.0,7427.0,,
8,666064,1219,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.808492,0.231536165618848,0.401453424355869,0.247119425240613,0.217801672640382,0.69827523033433,0.0,0.0,5580.0,3502.0,,
44,2,974,complex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.270109,0.207472178060413,0.44190129804979,0.166312659303314,0.275704225352113,0.75427909903657,0.0,0.0,8520.0,7427.0,,
8,666065,1220,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:02.191519,0.232689528314282,0.390002202158115,0.258464681844717,0.211589008363202,0.727932528058723,0.0,0.0,5580.0,3502.0,,
8,104365,133,complex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.171270,0.147425474254743,0.195495927168184,0.257575757575758,0.103264996203493,0.711145953514974,0.0,0.0,1317.0,770.0,auc,1000
18,292916,468,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.129811,0.541312850232437,0.542576419213974,0.545434738260587,0.544646610523017,0.554333246513256,3543.0,3215.0,2918.0,2232.0,auc,1000
36,619300,941,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:04.034479,0.842243341967746,0.843290337180358,0.853020545725384,0.84344058534486,0.940480447903794,6733.0,649.0,8173.0,2121.0,auc,1000
31,598482,821,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:01:27.277090,0.498165258498133,0.498186015831135,0.531862840555194,0.531643694333803,0.561000704981368,2982.0,1519.0,3060.0,4567.0,auc,1000
42,623484,1052,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.640071,0.477370924538285,0.515408715465679,0.593832935864305,0.554220329823544,0.617750979058965,6892.0,7641.0,2156.0,866.0,auc,1000
43,608268,1018,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.222758,0.4681941922409,0.504756479635431,0.571150950871632,0.542530420908716,0.631141806146075,6732.0,7668.0,2129.0,1026.0,auc,1000
7,118324,167,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.090722,0.0440142301646397,0.0452073419442556,0.211614956245028,0.0245614035087719,0.488411453574918,0.0,0.0,3610.0,2274.0,auc,1000
37,550912,932,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.517442,0.656910173889895,0.669551934826884,0.699597262480993,0.66990163921162,0.763029390044203,4221.0,1208.0,7614.0,4633.0,auc,1000
12,212843,322,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.077137,0.368428372739917,0.583351684650958,0.291675842325479,0.5,0.695825247590339,5298.0,3784.0,0.0,0.0,auc,1000
8,113610,158,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.142164,0.18338661389354,0.307104010876954,0.203559761180579,0.1668513388735,0.480846532036243,0.0,0.0,3610.0,2274.0,auc,1000
27,405005,652,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.818704,0.34746474927631,0.53248425872925,0.266242129364625,0.5,0.566746845948429,3721.0,3267.0,0.0,0.0,auc,1000
6,142611,211,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.681654,0.194146318038848,0.339519650655022,0.206065239551478,0.183530800308684,0.509680826483978,0.0,0.0,7343.0,4565.0,auc,1000
26,397245,661,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.549433,0.520377666905308,0.520984215413185,0.524992028396576,0.524663866007002,0.53253659152041,2614.0,2084.0,2997.0,3075.0,auc,1000
37,507905,857,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.210394,0.696419295414024,0.699588997786911,0.701665589039365,0.696586029031804,0.800822469210108,4724.0,1889.0,6340.0,2862.0,auc,1000
25,3,595,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.320939,0.690542949220911,0.749752638522427,0.715707535159152,0.680201435436777,0.74424857417969,7199.0,2016.0,1894.0,1019.0,,
19,2,469,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,,,,,,,,,,,,
20,2,380,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,,,,,,,,,,,,
45,1,995,complex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.902676,0.484169649548199,0.518199943036172,0.590799072396299,0.555527287725304,0.633062702902433,6803.0,7503.0,2294.0,955.0,,
26,399903,641,complex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:08.631836,0.515432835914481,0.5980251860332,0.674022840823539,0.573624109293895,0.545119169511439,3532.0,2620.0,647.0,189.0,auc,1000
37,620191,942,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:05.110082,0.607020932204792,0.629441050011315,0.668655751659196,0.629875528850421,0.766833884291469,3452.0,1148.0,7674.0,5402.0,auc,1000
9,3,234,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.582815,0.242661943319838,0.483204568357407,0.226580035440047,0.261201143946616,0.572580498165392,0.0,0.0,7343.0,4565.0,,
48,3,1147,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.655281,0.75416292780681,0.766689296220864,0.833764212364642,0.76628315446675,0.914788080622929,8771.0,4041.0,4781.0,83.0,,
31,472942,801,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:05.711588,0.75407502708831,0.766666666666667,0.74959395730606,0.768889707055338,0.860556709629523,5347.0,839.0,2910.0,1674.0,auc,1000
29,2,704,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.192322,0.364517010519705,0.518552110817942,0.746883144217258,0.513016472366028,0.758498419860999,6130.0,5836.0,159.0,3.0,,
39,1,879,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.272465,0.690757633625747,0.696820547635212,0.714082387936455,0.697076320124387,0.780622671456562,4921.0,1426.0,7396.0,3933.0,,
48,2,1175,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.977275,0.837129027736133,0.837746096401901,0.842677894509249,0.837637409443719,0.934888358963773,7948.0,1962.0,6860.0,906.0,,
17,293578,432,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:45.457230,0.513237651400962,0.531600968949571,0.53120177391522,0.527094059796063,0.522671632138181,3296.0,2896.0,1532.0,1358.0,auc,1000
20,1,425,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.461732,0.338817705299942,0.512442193349482,0.256221096674741,0.5,0.5,4654.0,4428.0,0.0,0.0,,
27,397589,662,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.771668,0.524647742963932,0.524698235840297,0.525742951480641,0.52579208213823,0.532145026627693,2881.0,2311.0,2770.0,2808.0,auc,1000
42,632522,1072,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:05.248086,0.680883442499711,0.692338365138137,0.690212045067294,0.679499419552308,0.749179285618183,4414.0,2057.0,7740.0,3344.0,auc,1000
8,1,1221,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.924323,0.25538248896922,0.605139402082634,0.209452389257063,0.327114258477462,0.564487477101901,0.0,0.0,7343.0,4565.0,,
42,608536,1022,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.505839,0.477307812956109,0.515237823981772,0.593280865625585,0.554000153884358,0.617734184139107,6887.0,7639.0,2158.0,871.0,auc,1000
10,3,145,complex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.098563,0.192330917874396,0.30522280785817,0.238309016086794,0.161225006327512,0.653018962813951,0.0,0.0,1317.0,770.0,,
35,3,780,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.135010,0.591062364115292,0.644962793360046,0.598084269984999,0.589024961906752,0.614357028340907,3522.0,1442.0,985.0,1039.0,,
10,1,190,simpleIndex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.161066,0.222934472934473,0.448029068487117,0.205879376644404,0.243070489844683,0.513873639026547,0.0,0.0,5580.0,3502.0,,
22,368566,587,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.354453,0.43994377868388,0.455557387862797,0.459317195229933,0.453463920195143,0.438401870636411,3775.0,2160.0,1750.0,4443.0,auc,1000
8,666067,1223,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:02.044724,0.174548383385111,0.254786698018139,0.238241067923047,0.137727540968723,0.667015072285726,0.0,0.0,7343.0,4565.0,,
15,2,345,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.021278,0.63723931606732,0.650655021834061,0.640986661599939,0.63612542278819,0.668850598782878,5019.0,2341.0,2729.0,1819.0,,
45,2,975,complex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.234103,0.664543907428061,0.664701824794632,0.670676164085378,0.669333223658634,0.73562730451196,5473.0,3393.0,5127.0,1954.0,,
45,3,985,complex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.320145,0.559384656016653,0.594970840910516,0.696520494347838,0.617349288947635,0.792831912935356,7010.0,6042.0,2478.0,417.0,,
8,666066,1222,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:48.265580,0.180044550272678,0.295263688276789,0.206483439041579,0.159607789731717,0.506157506109267,0.0,0.0,7343.0,4565.0,,
8,127615,168,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:02.287142,0.207108872096278,0.377294357579878,0.209276018099548,0.204986149584488,0.546270072139103,0.0,0.0,3610.0,2274.0,auc,1000
45,2,1035,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.709417,0.376666498617827,0.557675875818855,0.524311129095802,0.501855986660689,0.518537440487896,165.0,172.0,9625.0,7593.0,,
1,8059,11,complex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:03.288661,0.41476318690777,0.48873981792046,0.508413329965054,0.503676058022204,0.460123071828693,881.0,946.0,139.0,121.0,auc,1000
26,32973,611,complex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.020325,0.530174246240903,0.62323064113239,0.754985881826834,0.589976260298841,0.804194944840106,1283.0,886.0,214.0,19.0,auc,1000
29,2,619,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.121950,0.36024343921023,0.541631973355537,0.510252755085257,0.500391705069124,0.478491481636643,1290.0,1089.0,11.0,12.0,,
34,1,759,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.185957,0.601656055986681,0.677590154550658,0.634138359579196,0.600235628431769,0.636023497619189,3893.0,1585.0,842.0,668.0,,
40,3,900,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.196798,0.563902573860233,0.578863996379271,0.590880216333845,0.57853057153203,0.658030948615688,6753.0,5343.0,3479.0,2101.0,,
45,3,1015,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.595788,0.374794783502332,0.46140700655084,0.543874740208985,0.511538938834204,0.60462662741984,7317.0,9014.0,783.0,441.0,,
38,510978,858,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.408392,0.708044768596552,0.70825165981663,0.708028800235245,0.708340257620986,0.804691860469028,5390.0,2418.0,5811.0,2196.0,auc,1000
27,410363,687,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.216106,0.490115206437315,0.491272051996286,0.490161716931201,0.490145129651967,0.493141240226143,2902.0,2692.0,2389.0,2787.0,auc,1000
43,624130,1053,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.934797,0.482060286710175,0.514155511250356,0.579959963161642,0.550495304750893,0.629139875381563,6698.0,7469.0,2328.0,1060.0,auc,1000
33,498968,838,simpleIndex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.723413,0.274777135804412,0.377885883905013,0.605496892701974,0.500221975544156,0.69262235219381,5.0,1.0,4578.0,7544.0,auc,1000
19,2,404,complex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,,,,,,,,,,,,
20,2,470,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,,,,,,,,,,,,
43,631023,1073,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:03.910585,0.662362134944024,0.662375391626317,0.670220498187052,0.670695717286226,0.761414776156019,5759.0,3928.0,5869.0,1999.0,auc,1000
10,3,235,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.907265,0.186959414504325,0.283170977494122,0.240119632557146,0.153070951927005,0.656051430164469,0.0,0.0,7343.0,4565.0,,
3,13367,13,complex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.231329,0.330507650689613,0.482989937709631,0.740749639596348,0.502764976958525,0.482901478149691,1002.0,1079.0,6.0,0.0,auc,1000
48,3,1148,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.137857,0.549690344564108,0.563702195066757,0.572289883868436,0.563384697997905,0.72848826964357,6541.0,5399.0,3423.0,2313.0,,
19,1,394,complex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.297485,0.353264453726094,0.546227056424201,0.273113528212101,0.5,0.5,3214.0,2670.0,0.0,0.0,,
27,426649,642,complex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:21.289793,0.34746474927631,0.53248425872925,0.266242129364625,0.5,0.516411786708139,3721.0,3267.0,0.0,0.0,auc,1000
23,470897,583,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:02.931379,0.634606924980126,0.715204485488127,0.669187229829097,0.627559365350466,0.680337388640368,7185.0,2421.0,1489.0,1033.0,auc,1000
39,2,859,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.210532,0.729274173406173,0.730129623774897,0.72985455699967,0.729049308200788,0.81044500238157,5329.0,2011.0,6218.0,2257.0,,
48,2,1176,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.190815,0.726633851372527,0.72663498529079,0.726648157143344,0.726641053894414,0.819693257410307,6404.0,2382.0,6440.0,2450.0,,
7,1,1224,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.021298,0.184833523230789,0.306516627477326,0.208977441887095,0.165690680466658,0.533956652877714,0.0,0.0,7343.0,4565.0,,
32,474569,802,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:11.985728,0.759582841835079,0.772423398328691,0.75475359291782,0.773615802366174,0.857844558767397,5404.0,834.0,2915.0,1617.0,auc,1000
7,666067,1226,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.646945,0.060207991242474,0.0646624118239839,0.216962524654832,0.0349539243724182,0.628793947160263,0.0,0.0,7343.0,4565.0,,
36,532446,901,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.210578,0.65397693536535,0.667288979407106,0.698470057611552,0.667646255431508,0.763491072358121,4164.0,1191.0,7631.0,4690.0,auc,1000
7,666066,1225,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:41.738953,0.205185339925261,0.37117903930131,0.209936354136981,0.200644604839076,0.517669076762648,0.0,0.0,7343.0,4565.0,,
28,412460,688,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:02.081119,0.345646758612309,0.528226555246054,0.264113277623027,0.5,0.5,5689.0,5081.0,0.0,0.0,auc,1000
21,367381,586,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:04.060835,0.542633212285348,0.722377968337731,0.826069151944885,0.571850606771114,0.719292159497678,8182.0,3331.0,579.0,36.0,auc,1000
29,3,684,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.033109,0.395853146654733,0.535933147632312,0.558078237500099,0.51037623613994,0.67978351687026,5479.0,4788.0,293.0,210.0,,
30,2,620,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.110403,0.356119331119062,0.53413821815154,0.397566110007921,0.493408741795839,0.461763720150817,1273.0,1090.0,10.0,29.0,,
33,643361,823,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:29.992919,0.54211563166137,0.598449868073879,0.553744708550001,0.545252157766898,0.519671740031084,5756.0,3077.0,1502.0,1793.0,auc,1000
40,1,880,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.238734,0.692491416142174,0.700837293505318,0.725935263872243,0.701137836559391,0.780619490045242,4738.0,1172.0,7650.0,4116.0,,
44,1,1054,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.569283,0.214038727524205,0.458387923668471,0.175694853824152,0.273791296655439,0.61133999698915,0.0,0.0,9797.0,7758.0,,
34,2,739,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.085139,0.255193798449612,0.34263114071607,0.171315570358035,0.5,0.489905095508562,0.0,0.0,823.0,1579.0,,
41,604264,1016,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.713744,0.399973749062467,0.491199088578752,0.719220415546882,0.543824241538656,0.654341655850949,7734.0,8908.0,889.0,24.0,auc,1000
30,2,705,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.413731,0.615271770812796,0.661279683377309,0.792981448964241,0.657429944269825,0.850262808006074,6107.0,4082.0,1913.0,26.0,,
35,1,760,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.129284,0.606139063384285,0.693760732684602,0.662476837447399,0.6062614847744,0.6606697636317,4072.0,1651.0,776.0,489.0,,
9,2,169,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.066357,0.380240151674742,0.613528212100612,0.306764106050306,0.5,0.5,0.0,0.0,3610.0,2274.0,,
28,399938,663,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.020477,0.540653303840194,0.544661095636026,0.541689912245113,0.541112445598738,0.54707567603453,3436.0,2651.0,2430.0,2253.0,auc,1000
14,1,279,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.157430,0.513751932437768,0.529741672331747,0.513781462058898,0.513924520723795,0.532446268794392,2092.0,1343.0,1025.0,1424.0,,
14,3,324,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.291538,0.294108503031245,0.416648315349042,0.208324157674521,0.5,0.283181874048765,0.0,0.0,3784.0,5298.0,,
12,195253,302,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.412288,0.53212137942162,0.5418410041841,0.532184423126685,0.532615223583514,0.557384882164637,3115.0,1978.0,1806.0,2183.0,auc,1000
7,109024,147,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.073774,0.226380226380226,0.46957355055103,0.208200552368812,0.248038471273095,0.471529647269966,0.0,0.0,1317.0,770.0,auc,1000
12,211925,327,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.418379,0.368428372739917,0.583351684650958,0.291675842325479,0.5,0.629651447113554,5298.0,3784.0,0.0,0.0,auc,1000
10,2,170,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.063862,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3610.0,2274.0,,
19,3,449,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,,,,,,,,,,,,
15,3,325,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.433433,0.368428372739917,0.583351684650958,0.291675842325479,0.5,0.730550820166691,5298.0,3784.0,0.0,0.0,,
20,2,405,complex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,,,,,,,,,,,,
9,1,219,simpleIndex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.121414,0.235222209077645,0.500923748740343,0.207919411621179,0.270779427118798,0.520800163003294,0.0,0.0,7343.0,4565.0,,
24,2,559,simpleIndex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.124870,0.41515069237035,0.709842154131848,0.354921077065924,0.5,0.5,7645.0,3125.0,0.0,0.0,,
29,1,664,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.880551,0.560001384611731,0.585329619312906,0.589406014540023,0.573613144679673,0.602086539075935,4444.0,3221.0,1860.0,1245.0,,
42,624290,1037,simpleIndex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:32.898167,0.532065432547934,0.532383936200513,0.543388924881281,0.542736064933305,0.545457137983036,4902.0,5353.0,4444.0,2856.0,auc,1000
9,1,214,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.689951,0.209884994523549,0.386210950621431,0.211011699931177,0.208770257387989,0.536737061277932,0.0,0.0,7343.0,4565.0,,
15,1,280,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.104839,0.515375118357958,0.530081577158396,0.515491075860129,0.515725649924669,0.545774216516004,2072.0,1321.0,1047.0,1444.0,,
44,3,1074,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.316289,0.358182217022521,0.55807462261464,0.27903731130732,0.5,0.5,0.0,0.0,9797.0,7758.0,,
24,2,499,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.080234,0.42453282223287,0.737718567860117,0.368859283930058,0.5,0.504109785373894,1772.0,630.0,0.0,0.0,,
33,507002,803,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:02.265742,0.394637738182227,0.651903435468895,0.325951717734448,0.5,0.511465603190429,7021.0,3749.0,0.0,0.0,auc,1000
24,3,539,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.061274,0.458839456911428,0.720377790497997,0.549812290061253,0.508372616297293,0.451923879267936,4946.0,1802.0,88.0,152.0,,
49,666068,1228,complex,30,all_in_one,attribute_string,LoanGoal,noCluster,randomForest,,,,,,,,,,,auc,10
49,1,1229,simpleIndex,30,all_in_one,attribute_string,LoanGoal,noCluster,multinomialNB,,,,,,,,,,,auc,10
48,1,1149,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.902797,0.651259630364826,0.663385381307988,0.690473586144958,0.663725130773289,0.753183466114474,4215.0,1311.0,7511.0,4639.0,,
49,1,1230,complex,30,all_in_one,attribute_string,LoanGoal,noCluster,multinomialNB,,,,,,,,,,,auc,10
30,3,685,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.073928,0.589368891158954,0.653946146703807,0.791165176196067,0.633578029246647,0.78631930004104,5657.0,3695.0,1386.0,32.0,,
39,2,944,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.729439,0.843060777453845,0.843403484951346,0.846228731157367,0.8433216504911,0.933856211832986,7867.0,1781.0,7041.0,987.0,,
49,2,1231,simpleIndex,30,all_in_one,attribute_string,LoanGoal,noCluster,SGDClassifier,,,,,,,,,,,auc,10
49,2,1232,complex,30,all_in_one,attribute_string,LoanGoal,noCluster,SGDClassifier,,,,,,,,,,,auc,10
20,1,395,complex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.363042,0.353264453726094,0.546227056424201,0.273113528212101,0.5,0.5,3214.0,2670.0,0.0,0.0,,
14,2,259,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.057888,0.383274231678487,0.621466219453761,0.310733109726881,0.5,0.598916194138372,1297.0,790.0,0.0,0.0,,
48,3,1177,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.959735,0.75416292780681,0.766689296220864,0.833764212364642,0.76628315446675,0.914788080622929,8771.0,4041.0,4781.0,83.0,,
36,549039,881,complex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.471634,0.839278393211496,0.840178773478162,0.848310946388935,0.840317028342137,0.937284781044903,6764.0,735.0,8087.0,2090.0,auc,1000
26,436234,706,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:18.558697,0.551091721730535,0.580062664907652,0.613698060857229,0.583028780845824,0.62562342361773,1977.0,937.0,5058.0,4156.0,auc,1000
35,2,740,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.087960,0.258279993447952,0.343880099916736,0.528541604533254,0.500368213728639,0.482092577473015,5.0,2.0,821.0,1574.0,,
